Sentence #,Word,Tag
Sentence: 122,of,o
Sentence: 122,resources,o
Sentence: 122,to,o
Sentence: 122,benefit,r-b
Sentence: 122,one,e-2-b
Sentence: 122,offspring,e-2-i
Sentence: 122,.,o
Sentence: 123,These,e-1-b
Sentence: 123,and,e-1-i
Sentence: 123,other,e-1-i
Sentence: 123,attempts,e-1-i
Sentence: 123,supplied,r-b
Sentence: 123,a,e-2-b
Sentence: 123,bridge,e-2-i
Sentence: 123,between,e-2-i
Sentence: 123,the,e-2-i
Sentence: 123,literature,e-2-i
Sentence: 123,of,e-2-i
Sentence: 123,the,e-2-i
Sentence: 123,two,e-2-i
Sentence: 123,languages,e-2-i
Sentence: 123,.,o
Sentence: 124,Meanwhile,o
Sentence: 124,",",o
Sentence: 124,the,e-1-b
Sentence: 124,Mason,e-1-i
Sentence: 124,City,e-1-i
Sentence: 124,Division,e-1-i
Sentence: 124,continued,r-b
Sentence: 124,to,o
Sentence: 124,operate,e-2-b
Sentence: 124,as,e-2-i
Sentence: 124,usual,e-2-i
Sentence: 124,.,o
Sentence: 125,Meanwhile,o
Sentence: 125,",",o
Sentence: 125,the,e-1-b
Sentence: 125,Mason,e-1-i
Sentence: 125,City,e-1-i
Sentence: 125,Division,e-1-i
Sentence: 125,continued,o
Sentence: 125,to,o
Sentence: 125,operate,r-b
Sentence: 125,as,e-2-b
Sentence: 125,usual,e-2-i
Sentence: 125,.,o
Sentence: 126,The,e-1-b
Sentence: 126,second,e-1-i
Sentence: 126,was,o
Sentence: 126,named,r-b
Sentence: 126,after,o
Sentence: 126,former,e-2-b
Sentence: 126,US,e-2-i
Sentence: 126,President,e-2-i
Sentence: 126,George,e-2-i
Sentence: 126,H.,e-2-i
Sentence: 126,W.,e-2-i
Sentence: 126,Bush,e-2-i
Sentence: 126,stayed,o
Sentence: 126,aboard,o
Sentence: 126,in,o
Sentence: 126,November,o
Sentence: 126,1995,o
Sentence: 126,.,o
Sentence: 127,The,e-1-b
Sentence: 127,first,e-1-i
Sentence: 127,comes,r-b
Sentence: 127,from,o
Sentence: 127,when,e-2-b
Sentence: 127,Sweden,e-2-i
Sentence: 127,'s,e-2-i
Sentence: 127,Royal,e-2-i
Sentence: 127,Couple,e-2-i
Sentence: 127,lived,e-2-i
Sentence: 127,there,e-2-i
Sentence: 127,during,e-2-i
Sentence: 127,the,e-2-i
Sentence: 127,1992,e-2-i
Sentence: 127,Barcelona,e-2-i
Sentence: 127,Summer,e-2-i
Sentence: 127,Olympics,e-2-i
Sentence: 127,.,o
Sentence: 128,The,o
Sentence: 128,first,o
Sentence: 128,comes,o
Sentence: 128,from,o
Sentence: 128,when,o
Sentence: 128,Sweden,e-1-b
Sentence: 128,'s,e-1-i
Sentence: 128,Royal,e-1-i
Sentence: 128,Couple,e-1-i
Sentence: 128,lived,r-b
Sentence: 128,there,o
Sentence: 128,during,e-2-b
Sentence: 128,the,e-2-i
Sentence: 128,1992,e-2-i
Sentence: 128,Barcelona,e-2-i
Sentence: 128,Summer,e-2-i
Sentence: 128,Olympics,e-2-i
Sentence: 128,.,o
Sentence: 129,Of,o
Sentence: 129,the,o
Sentence: 129,rest,o
Sentence: 129,of,o
Sentence: 129,the,o
Sentence: 129,population,o
Sentence: 129,",",o
Sentence: 129,there,o
Sentence: 129,was,o
Sentence: 129,1,e-1-b
Sentence: 129,individual,e-1-i
Sentence: 129,who,o
Sentence: 129,belonged,r-b
Sentence: 129,to,o
Sentence: 129,the,e-2-b
Sentence: 129,Christian,e-2-i
Sentence: 129,Catholic,e-2-i
Sentence: 129,faith,e-2-i
Sentence: 129,.,o
Sentence: 130,These,e-1-b
Sentence: 130,orientations,e-1-i
Sentence: 130,allow,r-b
Sentence: 130,easy,e-2-b
Sentence: 130,movement,e-2-i
Sentence: 130,",",e-2-i
Sentence: 130,i.e.,e-2-i
Sentence: 130,degrees,e-2-i
Sentence: 130,of,e-2-i
Sentence: 130,freedom,e-2-i
Sentence: 130,",",e-2-i
Sentence: 130,and,e-2-i
Sentence: 130,thus,e-2-i
Sentence: 130,lowers,e-2-i
Sentence: 130,entropy,e-2-i
Sentence: 130,minimally,e-2-i
Sentence: 130,.,e-2-i
Sentence: 131,This,e-1-b
Sentence: 131,is,o
Sentence: 131,most,o
Sentence: 131,common,o
Sentence: 131,in,o
Sentence: 131,Western,o
Sentence: 131,countries,o
Sentence: 131,in,o
Sentence: 131,those,o
Sentence: 131,with,o
Sentence: 131,Barrett,o
Sentence: 131,'s,o
Sentence: 131,esophagus,o
Sentence: 131,",",o
Sentence: 131,and,o
Sentence: 131,occurs,r-b
Sentence: 131,in,e-2-b
Sentence: 131,the,e-2-i
Sentence: 131,cuboidal,e-2-i
Sentence: 131,cells,e-2-i
Sentence: 131,.,o
Sentence: 132,This,e-1-b
Sentence: 132,engine,e-1-i
Sentence: 132,was,o
Sentence: 132,equipped,r-b
Sentence: 132,with,o
Sentence: 132,an,e-2-b
Sentence: 132,electronically,e-2-i
Sentence: 132,controlled,e-2-i
Sentence: 132,carburetor,e-2-i
Sentence: 132,.,o
Sentence: 133,Males,e-1-b
Sentence: 133,had,r-b
Sentence: 133,a,e-2-b
Sentence: 133,median,e-2-i
Sentence: 133,income,e-2-i
Sentence: 133,of,e-2-i
Sentence: 133,$,e-2-i
Sentence: 133,"28,750",e-2-i
Sentence: 133,versus,o
Sentence: 133,$,o
Sentence: 133,"16,250",o
Sentence: 133,for,o
Sentence: 133,females,o
Sentence: 133,.,o
Sentence: 134,Her,e-1-b
Sentence: 134,image,e-1-i
Sentence: 134,held,e-1-i
Sentence: 134,aloft,e-1-i
Sentence: 134,signifies,r-b
Sentence: 134,the,e-2-b
Sentence: 134,Earth,e-2-i
Sentence: 134,",",o
Sentence: 134,which,o
Sentence: 134,``,o
Sentence: 134,hangs,o
Sentence: 134,in,o
Sentence: 134,the,o
Sentence: 134,air,o
Sentence: 134,'',o
Sentence: 134,.,o
Sentence: 135,Although,o
Sentence: 135,Knievel,e-1-b
Sentence: 135,broke,r-b
Sentence: 135,his,e-2-b
Sentence: 135,arms,e-2-i
Sentence: 135,",",o
Sentence: 135,he,o
Sentence: 135,was,o
Sentence: 135,more,o
Sentence: 135,distraught,o
Sentence: 135,over,o
Sentence: 135,a,o
Sentence: 135,permanent,o
Sentence: 135,injury,o
Sentence: 135,his,o
Sentence: 135,accident,o
Sentence: 135,caused,o
Sentence: 135,to,o
Sentence: 135,the,o
Sentence: 135,cameraman,o
Sentence: 135,.,o
Sentence: 136,The,e-1-b
Sentence: 136,fuselage,e-1-i
Sentence: 136,had,r-b
Sentence: 136,an,e-2-b
Sentence: 136,oval,e-2-i
Sentence: 136,cross-section,e-2-i
Sentence: 136,and,o
Sentence: 136,housed,o
Sentence: 136,a,o
Sentence: 136,water-cooled,o
Sentence: 136,inverted-V,o
Sentence: 136,V-12,o
Sentence: 136,engine,o
Sentence: 136,.,o
Sentence: 137,The,e-1-b
Sentence: 137,fuselage,e-1-i
Sentence: 137,had,o
Sentence: 137,an,o
Sentence: 137,oval,o
Sentence: 137,cross-section,o
Sentence: 137,and,o
Sentence: 137,housed,r-b
Sentence: 137,a,e-2-b
Sentence: 137,water-cooled,e-2-i
Sentence: 137,inverted-V,e-2-i
Sentence: 137,V-12,e-2-i
Sentence: 137,engine,e-2-i
Sentence: 137,.,o
Sentence: 138,An,e-1-b
Sentence: 138,animal,e-1-i
Sentence: 138,that,o
Sentence: 138,cares,r-b
Sentence: 138,for,o
Sentence: 138,its,e-2-b
Sentence: 138,young,e-2-i
Sentence: 138,but,e-2-i
Sentence: 138,shows,e-2-i
Sentence: 138,no,e-2-i
Sentence: 138,other,e-2-i
Sentence: 138,sociality,e-2-i
Sentence: 138,traits,e-2-i
Sentence: 138,is,e-2-i
Sentence: 138,said,e-2-i
Sentence: 138,to,e-2-i
Sentence: 138,be,e-2-i
Sentence: 138,``,e-2-i
Sentence: 138,subsocial,e-2-i
Sentence: 138,'',e-2-i
Sentence: 138,.,e-2-i
Sentence: 139,An,e-1-b
Sentence: 139,animal,e-1-i
Sentence: 139,that,o
Sentence: 139,cares,o
Sentence: 139,for,o
Sentence: 139,its,o
Sentence: 139,young,o
Sentence: 139,but,o
Sentence: 139,shows,r-b
Sentence: 139,no,e-2-b
Sentence: 139,other,e-2-i
Sentence: 139,sociality,e-2-i
Sentence: 139,traits,e-2-i
Sentence: 139,is,e-2-i
Sentence: 139,said,e-2-i
Sentence: 139,to,e-2-i
Sentence: 139,be,e-2-i
Sentence: 139,``,e-2-i
Sentence: 139,subsocial,e-2-i
Sentence: 139,'',e-2-i
Sentence: 139,.,e-2-i
Sentence: 140,An,e-1-b
Sentence: 140,animal,e-1-i
Sentence: 140,that,o
Sentence: 140,cares,o
Sentence: 140,for,o
Sentence: 140,its,o
Sentence: 140,young,o
Sentence: 140,but,o
Sentence: 140,shows,o
Sentence: 140,no,o
Sentence: 140,other,o
Sentence: 140,sociality,o
Sentence: 140,traits,o
Sentence: 140,is,o
Sentence: 140,said,r-b
Sentence: 140,to,o
Sentence: 140,be,e-2-b
Sentence: 140,``,e-2-i
Sentence: 140,subsocial,e-2-i
Sentence: 140,'',e-2-i
Sentence: 140,.,o
Sentence: 141,According,o
Sentence: 141,to,o
Sentence: 141,the,o
Sentence: 141,United,o
Sentence: 141,States,o
Sentence: 141,Census,o
Sentence: 141,Bureau,o
Sentence: 141,",",o
Sentence: 141,the,e-1-b
Sentence: 141,town,e-1-i
Sentence: 141,has,r-b
Sentence: 141,a,e-2-b
Sentence: 141,total,e-2-i
Sentence: 141,area,e-2-i
Sentence: 141,of,e-2-i
Sentence: 141,",",e-2-i
Sentence: 141,all,e-2-i
Sentence: 141,of,e-2-i
Sentence: 141,it,e-2-i
Sentence: 141,land,e-2-i
Sentence: 141,.,o
Sentence: 142,Hoechst,e-1-b
Sentence: 142,33342,e-1-i
Sentence: 142,and,e-1-i
Sentence: 142,33258,e-1-i
Sentence: 142,are,o
Sentence: 142,quenched,r-b
Sentence: 142,by,o
Sentence: 142,Bromodeoxyuridine,e-2-b
Sentence: 142,",",e-2-i
Sentence: 142,which,e-2-i
Sentence: 142,is,e-2-i
Sentence: 142,commonly,e-2-i
Sentence: 142,used,e-2-i
Sentence: 142,to,e-2-i
Sentence: 142,detect,e-2-i
Sentence: 142,dividing,e-2-i
Sentence: 142,cells,e-2-i
Sentence: 142,.,o
Sentence: 143,Hoechst,o
Sentence: 143,33342,o
Sentence: 143,and,o
Sentence: 143,33258,o
Sentence: 143,are,o
Sentence: 143,quenched,o
Sentence: 143,by,o
Sentence: 143,Bromodeoxyuridine,e-1-b
Sentence: 143,",",o
Sentence: 143,which,o
Sentence: 143,is,o
Sentence: 143,commonly,o
Sentence: 143,used,r-b
Sentence: 143,to,o
Sentence: 143,detect,e-2-b
Sentence: 143,dividing,e-2-i
Sentence: 143,cells,e-2-i
Sentence: 143,.,o
Sentence: 144,Hoechst,o
Sentence: 144,33342,o
Sentence: 144,and,o
Sentence: 144,33258,o
Sentence: 144,are,o
Sentence: 144,quenched,o
Sentence: 144,by,o
Sentence: 144,Bromodeoxyuridine,e-1-b
Sentence: 144,",",o
Sentence: 144,which,o
Sentence: 144,is,o
Sentence: 144,commonly,o
Sentence: 144,used,o
Sentence: 144,to,o
Sentence: 144,detect,r-b
Sentence: 144,dividing,e-2-b
Sentence: 144,cells,e-2-i
Sentence: 144,.,o
Sentence: 145,Swinburne,e-1-b
Sentence: 145,moves,r-b
Sentence: 145,in,o
Sentence: 145,his,o
Sentence: 145,writing,o
Sentence: 145,program,o
Sentence: 145,from,e-2-b
Sentence: 145,the,e-2-i
Sentence: 145,philosophical,e-2-i
Sentence: 145,to,e-2-i
Sentence: 145,the,e-2-i
Sentence: 145,theological,e-2-i
Sentence: 145,",",o
Sentence: 145,building,o
Sentence: 145,his,o
Sentence: 145,case,o
Sentence: 145,rigorously,o
Sentence: 145,.,o
Sentence: 146,As,o
Sentence: 146,is,o
Sentence: 146,true,o
Sentence: 146,for,o
Sentence: 146,all,o
Sentence: 146,sensors,o
Sentence: 146,",",o
Sentence: 146,absolute,e-1-b
Sentence: 146,accuracy,e-1-i
Sentence: 146,of,e-1-i
Sentence: 146,a,e-1-i
Sentence: 146,measurement,e-1-i
Sentence: 146,requires,r-b
Sentence: 146,a,e-2-b
Sentence: 146,functionality,e-2-i
Sentence: 146,for,e-2-i
Sentence: 146,calibration,e-2-i
Sentence: 146,.,o
Sentence: 147,The,e-1-b
Sentence: 147,Summer,e-1-i
Sentence: 147,Programs,e-1-i
Sentence: 147,Office,e-1-i
Sentence: 147,runs,r-b
Sentence: 147,these,e-2-b
Sentence: 147,programs,e-2-i
Sentence: 147,",",o
Sentence: 147,and,o
Sentence: 147,many,o
Sentence: 147,Wardlaw-Hartridge,o
Sentence: 147,Students,o
Sentence: 147,attend,o
Sentence: 147,camp,o
Sentence: 147,or,o
Sentence: 147,classes,o
Sentence: 147,over,o
Sentence: 147,the,o
Sentence: 147,summer,o
Sentence: 147,.,o
Sentence: 148,Good,e-1-b
Sentence: 148,1H,e-1-i
Sentence: 148,NMR,e-1-i
Sentence: 148,spectra,e-1-i
Sentence: 148,can,o
Sentence: 148,be,o
Sentence: 148,acquired,r-b
Sentence: 148,with,o
Sentence: 148,16,e-2-b
Sentence: 148,repeats,e-2-i
Sentence: 148,",",o
Sentence: 148,which,o
Sentence: 148,takes,o
Sentence: 148,only,o
Sentence: 148,minutes,o
Sentence: 148,.,o
Sentence: 149,Assisting,r-b
Sentence: 149,in,e-1-b
Sentence: 149,the,e-1-i
Sentence: 149,recording,e-1-i
Sentence: 149,process,e-1-i
Sentence: 149,were,o
Sentence: 149,Fernando,e-2-b
Sentence: 149,Cabello,e-2-i
Sentence: 149,and,o
Sentence: 149,two,o
Sentence: 149,friends,o
Sentence: 149,of,o
Sentence: 149,the,o
Sentence: 149,group,o
Sentence: 149,",",o
Sentence: 149,Eva,o
Sentence: 149,Dalda,o
Sentence: 149,and,o
Sentence: 149,Lydia,o
Sentence: 149,Iovanne,o
Sentence: 149,.,o
Sentence: 150,Assisting,r-b
Sentence: 150,in,e-1-b
Sentence: 150,the,e-1-i
Sentence: 150,recording,e-1-i
Sentence: 150,process,e-1-i
Sentence: 150,were,o
Sentence: 150,Fernando,o
Sentence: 150,Cabello,o
Sentence: 150,and,o
Sentence: 150,two,e-2-b
Sentence: 150,friends,e-2-i
Sentence: 150,of,e-2-i
Sentence: 150,the,e-2-i
Sentence: 150,group,e-2-i
Sentence: 150,",",o
Sentence: 150,Eva,o
Sentence: 150,Dalda,o
Sentence: 150,and,o
Sentence: 150,Lydia,o
Sentence: 150,Iovanne,o
Sentence: 150,.,o
Sentence: 151,Assisting,r-b
Sentence: 151,in,e-1-b
Sentence: 151,the,e-1-i
Sentence: 151,recording,e-1-i
Sentence: 151,process,e-1-i
Sentence: 151,were,o
Sentence: 151,Fernando,o
Sentence: 151,Cabello,o
Sentence: 151,and,o
Sentence: 151,two,o
Sentence: 151,friends,o
Sentence: 151,of,o
Sentence: 151,the,o
Sentence: 151,group,o
Sentence: 151,",",o
Sentence: 151,Eva,e-2-b
Sentence: 151,Dalda,e-2-i
Sentence: 151,and,o
Sentence: 151,Lydia,o
Sentence: 151,Iovanne,o
Sentence: 151,.,o
Sentence: 152,The,e-1-b
Sentence: 152,dialects,e-1-i
Sentence: 152,they,o
Sentence: 152,speak,o
Sentence: 152,are,o
Sentence: 152,similar,o
Sentence: 152,but,o
Sentence: 152,have,r-b
Sentence: 152,different,e-2-b
Sentence: 152,intonations,e-2-i
Sentence: 152,.,o
Sentence: 153,Results,e-1-b
Sentence: 153,like,e-1-i
Sentence: 153,these,e-1-i
Sentence: 153,indicate,r-b
Sentence: 153,acoustic,e-2-b
Sentence: 153,mimicry,e-2-i
Sentence: 153,complexes,e-2-i
Sentence: 153,",",e-2-i
Sentence: 153,both,e-2-i
Sentence: 153,Batesian,e-2-i
Sentence: 153,and,e-2-i
Sentence: 153,Mullerian,e-2-i
Sentence: 153,",",e-2-i
Sentence: 153,may,e-2-i
Sentence: 153,be,e-2-i
Sentence: 153,widespread,e-2-i
Sentence: 153,in,e-2-i
Sentence: 153,the,e-2-i
Sentence: 153,auditory,e-2-i
Sentence: 153,world,e-2-i
Sentence: 153,.,o
Sentence: 154,Certain,e-1-b
Sentence: 154,fractional,e-1-i
Sentence: 154,quantum,e-1-i
Sentence: 154,Hall,e-1-i
Sentence: 154,phases,e-1-i
Sentence: 154,appear,r-b
Sentence: 154,to,o
Sentence: 154,have,o
Sentence: 154,the,e-2-b
Sentence: 154,right,e-2-i
Sentence: 154,properties,e-2-i
Sentence: 154,for,e-2-i
Sentence: 154,building,e-2-i
Sentence: 154,a,e-2-i
Sentence: 154,topological,e-2-i
Sentence: 154,quantum,e-2-i
Sentence: 154,computer,e-2-i
Sentence: 154,.,e-2-i
Sentence: 155,Total,e-1-b
Sentence: 155,`,e-1-i
Sentence: 155,Fresh,e-1-i
Sentence: 155,Food,e-1-i
Sentence: 155,Story,e-1-i
Sentence: 155,',e-1-i
Sentence: 155,constructed,r-b
Sentence: 155,at,e-2-b
Sentence: 155,the,e-2-i
Sentence: 155,end,e-2-i
Sentence: 155,of,e-2-i
Sentence: 155,the,e-2-i
Sentence: 155,North,e-2-i
Sentence: 155,Mall,e-2-i
Sentence: 155,.,e-2-i
Sentence: 156,The,o
Sentence: 156,third,o
Sentence: 156,known,r-b
Sentence: 156,version,e-1-b
Sentence: 156,is,e-2-b
Sentence: 156,part,e-2-i
Sentence: 156,number,e-2-i
Sentence: 156,2189014-00-212,e-2-i
Sentence: 156,",",o
Sentence: 156,with,o
Sentence: 156,at,o
Sentence: 156,least,o
Sentence: 156,one,o
Sentence: 156,model,o
Sentence: 156,being,o
Sentence: 156,produced,o
Sentence: 156,in,o
Sentence: 156,February,o
Sentence: 156,1993,o
Sentence: 156,.,o
Sentence: 157,The,o
Sentence: 157,third,o
Sentence: 157,known,o
Sentence: 157,version,o
Sentence: 157,is,o
Sentence: 157,part,o
Sentence: 157,number,o
Sentence: 157,2189014-00-212,o
Sentence: 157,",",o
Sentence: 157,with,o
Sentence: 157,at,e-1-b
Sentence: 157,least,e-1-i
Sentence: 157,one,e-1-i
Sentence: 157,model,e-1-i
Sentence: 157,being,o
Sentence: 157,produced,r-b
Sentence: 157,in,e-2-b
Sentence: 157,February,e-2-i
Sentence: 157,1993,e-2-i
Sentence: 157,.,o
Sentence: 158,The,e-1-b
Sentence: 158,field,e-1-i
Sentence: 158,at,e-1-i
Sentence: 158,the,e-1-i
Sentence: 158,Lake,e-1-i
Sentence: 158,Elsinore,e-1-i
Sentence: 158,Diamond,e-1-i
Sentence: 158,is,o
Sentence: 158,named,r-b
Sentence: 158,the,e-2-b
Sentence: 158,Pete,e-2-i
Sentence: 158,Lehr,e-2-i
Sentence: 158,Field,e-2-i
Sentence: 158,.,e-2-i
Sentence: 159,Lens,e-1-b
Sentence: 159,subluxation,e-1-i
Sentence: 159,is,o
Sentence: 159,also,o
Sentence: 159,seen,r-b
Sentence: 159,in,o
Sentence: 159,dogs,e-2-b
Sentence: 159,and,o
Sentence: 159,is,o
Sentence: 159,characterized,o
Sentence: 159,by,o
Sentence: 159,a,o
Sentence: 159,partial,o
Sentence: 159,displacement,o
Sentence: 159,of,o
Sentence: 159,the,o
Sentence: 159,lens,o
Sentence: 159,.,o
Sentence: 160,Lens,e-1-b
Sentence: 160,subluxation,e-1-i
Sentence: 160,is,o
Sentence: 160,also,o
Sentence: 160,seen,o
Sentence: 160,in,o
Sentence: 160,dogs,o
Sentence: 160,and,o
Sentence: 160,is,o
Sentence: 160,characterized,r-b
Sentence: 160,by,e-2-b
Sentence: 160,a,e-2-i
Sentence: 160,partial,e-2-i
Sentence: 160,displacement,e-2-i
Sentence: 160,of,e-2-i
Sentence: 160,the,e-2-i
Sentence: 160,lens,e-2-i
Sentence: 160,.,o
Sentence: 161,Returning,o
Sentence: 161,home,o
Sentence: 161,",",o
Sentence: 161,Ballard,o
Sentence: 161,delivers,o
Sentence: 161,her,e-1-b
Sentence: 161,report,e-1-i
Sentence: 161,",",o
Sentence: 161,which,o
Sentence: 161,her,e-2-b
Sentence: 161,superiors,e-2-i
Sentence: 161,refuse,r-b
Sentence: 161,to,o
Sentence: 161,believe,o
Sentence: 161,.,o
Sentence: 162,Returning,o
Sentence: 162,home,o
Sentence: 162,",",o
Sentence: 162,Ballard,o
Sentence: 162,delivers,o
Sentence: 162,her,e-1-b
Sentence: 162,report,e-1-i
Sentence: 162,",",o
Sentence: 162,which,o
Sentence: 162,her,e-2-b
Sentence: 162,superiors,e-2-i
Sentence: 162,refuse,o
Sentence: 162,to,o
Sentence: 162,believe,r-b
Sentence: 162,.,o
Sentence: 163,He,o
Sentence: 163,represented,o
Sentence: 163,the,o
Sentence: 163,riding,r-b
Sentence: 163,of,o
Sentence: 163,Nickel,e-1-b
Sentence: 163,Belt,e-1-i
Sentence: 163,in,e-2-b
Sentence: 163,the,e-2-i
Sentence: 163,Sudbury,e-2-i
Sentence: 163,",",e-2-i
Sentence: 163,Ontario,e-2-i
Sentence: 163,area,e-2-i
Sentence: 163,.,o
Sentence: 164,QVC,e-1-b
Sentence: 164,Network,e-1-i
Sentence: 164,Inc.,e-1-i
Sentence: 164,said,r-b
Sentence: 164,it,e-2-b
Sentence: 164,completed,e-2-i
Sentence: 164,its,e-2-i
Sentence: 164,acquisition,e-2-i
Sentence: 164,of,e-2-i
Sentence: 164,CVN,e-2-i
Sentence: 164,Cos.,e-2-i
Sentence: 164,for,e-2-i
Sentence: 164,about,e-2-i
Sentence: 164,$,e-2-i
Sentence: 164,423,e-2-i
Sentence: 164,million,e-2-i
Sentence: 164,.,e-2-i
Sentence: 165,The,e-1-b
Sentence: 165,spirits,e-1-i
Sentence: 165,",",o
Sentence: 165,of,o
Sentence: 165,course,o
Sentence: 165,",",o
Sentence: 165,could,o
Sentence: 165,hardly,o
Sentence: 165,care,r-b
Sentence: 165,less,e-2-b
Sentence: 165,whether,o
Sentence: 165,people,o
Sentence: 165,do,o
Sentence: 165,or,o
Sentence: 165,do,o
Sentence: 165,n't,o
Sentence: 165,believe,o
Sentence: 165,in,o
Sentence: 165,them,o
Sentence: 165,.,o
Sentence: 166,Mr.,e-1-b
Sentence: 166,Ackerman,e-1-i
Sentence: 166,contended,r-b
Sentence: 166,that,e-2-b
Sentence: 166,it,e-2-i
Sentence: 166,was,e-2-i
Sentence: 166,a,e-2-i
Sentence: 166,direct,e-2-i
Sentence: 166,response,e-2-i
Sentence: 166,to,e-2-i
Sentence: 166,his,e-2-i
Sentence: 166,efforts,e-2-i
Sentence: 166,to,e-2-i
Sentence: 166,gain,e-2-i
Sentence: 166,control,e-2-i
Sentence: 166,of,e-2-i
Sentence: 166,Datapoint,e-2-i
Sentence: 166,.,o
Sentence: 167,The,e-1-b
Sentence: 167,machine,e-1-i
Sentence: 167,employs,r-b
Sentence: 167,reduced,e-2-b
Sentence: 167,instruction,e-2-i
Sentence: 167,-,e-2-i
Sentence: 167,set,e-2-i
Sentence: 167,computing,e-2-i
Sentence: 167,",",e-2-i
Sentence: 167,or,e-2-i
Sentence: 167,RISC,e-2-i
Sentence: 167,",",e-2-i
Sentence: 167,technology,e-2-i
Sentence: 167,.,o
Sentence: 168,So,o
Sentence: 168,far,o
Sentence: 168,",",o
Sentence: 168,Nissan,o
Sentence: 168,'s,o
Sentence: 168,new,o
Sentence: 168,-,o
Sentence: 168,model,o
Sentence: 168,successes,o
Sentence: 168,are,o
Sentence: 168,mostly,o
Sentence: 168,specialized,r-b
Sentence: 168,vehicles,e-1-b
Sentence: 168,with,o
Sentence: 168,limited,e-2-b
Sentence: 168,sales,e-2-i
Sentence: 168,potential,e-2-i
Sentence: 168,.,o
Sentence: 169,So,o
Sentence: 169,far,o
Sentence: 169,",",o
Sentence: 169,Nissan,e-1-b
Sentence: 169,'s,e-1-i
Sentence: 169,new,e-1-i
Sentence: 169,-,e-1-i
Sentence: 169,model,e-1-i
Sentence: 169,successes,e-1-i
Sentence: 169,are,o
Sentence: 169,mostly,o
Sentence: 169,specialized,r-b
Sentence: 169,vehicles,o
Sentence: 169,with,o
Sentence: 169,limited,e-2-b
Sentence: 169,sales,e-2-i
Sentence: 169,potential,e-2-i
Sentence: 169,.,o
Sentence: 170,So,o
Sentence: 170,far,o
Sentence: 170,",",o
Sentence: 170,Nissan,o
Sentence: 170,'s,o
Sentence: 170,new,o
Sentence: 170,-,o
Sentence: 170,model,o
Sentence: 170,successes,o
Sentence: 170,are,o
Sentence: 170,mostly,o
Sentence: 170,specialized,e-1-b
Sentence: 170,vehicles,e-1-i
Sentence: 170,with,o
Sentence: 170,limited,r-b
Sentence: 170,sales,e-2-b
Sentence: 170,potential,e-2-i
Sentence: 170,.,o
Sentence: 171,So,o
Sentence: 171,far,o
Sentence: 171,",",o
Sentence: 171,Nissan,e-1-b
Sentence: 171,'s,e-1-i
Sentence: 171,new,e-1-i
Sentence: 171,-,e-1-i
Sentence: 171,model,e-1-i
Sentence: 171,successes,e-1-i
Sentence: 171,are,o
Sentence: 171,mostly,o
Sentence: 171,specialized,o
Sentence: 171,vehicles,o
Sentence: 171,with,o
Sentence: 171,limited,r-b
Sentence: 171,sales,e-2-b
Sentence: 171,potential,e-2-i
Sentence: 171,.,o
Sentence: 172,But,o
Sentence: 172,they,o
Sentence: 172,have,o
Sentence: 172,been,o
Sentence: 172,at,o
Sentence: 172,odds,o
Sentence: 172,over,o
Sentence: 172,how,o
Sentence: 172,much,o
Sentence: 172,Mr.,e-1-b
Sentence: 172,Hunt,e-1-i
Sentence: 172,would,o
Sentence: 172,owe,r-b
Sentence: 172,the,e-2-b
Sentence: 172,government,e-2-i
Sentence: 172,after,o
Sentence: 172,his,o
Sentence: 172,assets,o
Sentence: 172,are,o
Sentence: 172,sold,o
Sentence: 172,.,o
Sentence: 173,About,e-1-b
Sentence: 173,60,e-1-i
Sentence: 173,%,e-1-i
Sentence: 173,of,e-1-i
Sentence: 173,the,e-1-i
Sentence: 173,work,e-1-i
Sentence: 173,force,o
Sentence: 173,will,o
Sentence: 173,continue,r-b
Sentence: 173,with,o
Sentence: 173,Gillette,e-2-b
Sentence: 173,or,o
Sentence: 173,transfer,o
Sentence: 173,to,o
Sentence: 173,Twins,o
Sentence: 173,Pharmaceuticals,o
Sentence: 173,",",o
Sentence: 173,the,o
Sentence: 173,company,o
Sentence: 173,said,o
Sentence: 173,.,o
Sentence: 174,About,e-1-b
Sentence: 174,60,e-1-i
Sentence: 174,%,e-1-i
Sentence: 174,of,e-1-i
Sentence: 174,the,e-1-i
Sentence: 174,work,e-1-i
Sentence: 174,force,e-1-i
Sentence: 174,will,o
Sentence: 174,continue,o
Sentence: 174,with,o
Sentence: 174,Gillette,o
Sentence: 174,or,o
Sentence: 174,transfer,r-b
Sentence: 174,to,e-2-b
Sentence: 174,Twins,e-2-i
Sentence: 174,Pharmaceuticals,e-2-i
Sentence: 174,",",o
Sentence: 174,the,o
Sentence: 174,company,o
Sentence: 174,said,o
Sentence: 174,.,o
Sentence: 175,Bioengineers,e-1-b
Sentence: 175,set,r-b
Sentence: 175,out,o
Sentence: 175,to,o
Sentence: 175,duplicate,e-2-b
Sentence: 175,that,e-2-i
Sentence: 175,feat,e-2-i
Sentence: 175,--,e-2-i
Sentence: 175,scientifically,e-2-i
Sentence: 175,and,e-2-i
Sentence: 175,commercially,e-2-i
Sentence: 175,--,e-2-i
Sentence: 175,with,e-2-i
Sentence: 175,new,e-2-i
Sentence: 175,life,e-2-i
Sentence: 175,forms,e-2-i
Sentence: 175,.,o
Sentence: 176,Analysts,e-1-b
Sentence: 176,say,r-b
